IDMAEEDO;TIDO;NUDO;ENDO;SUENDO;SUDO;FEEMDO;FEULVEDO;KOFUDO;MODO;TIMODO;TAMODO;CAPRAD;CAPREX;VANEDO;VAIVDO;VABRDO;LILG;NULIDO;SULIDO;LUVTLIDO;BOSULIDO;KOFULIDO;PRCT;TICT;TIPR;NUSEPR;KOPRCT;UDTRPR;RLUDPR;CAPRCO1;CAPRAD1;CAPREX1;CAPRNC1;UD01PR;CAPRCO2;CAPRAD2;CAPREX2;CAPRNC2;UD02PR;PPPRNE;PPPRBR;VANELI;VABRLI;FEEMLI;FEERLI;PPPRPM;PPPRPMIFRS;LOGISTICA;ESLIDO;PPPRNERE1;PPPRNERE2;IDMAEDDO;FMPR;MRPR;ZONA;RUEN;RECAPRRE;PFPR;HFPR;MONTO;OCDO;NOKOPRCT;NOKOZO;NOSUDO;NOKOFU;NOKOFUDO;NOBOSULI;NOKOEN;NORUEN;NOMRPR;NOFMPR;NOPFPR;NOHFPR;DEVOL1;DEVOL2;STOCKFIS;LISTACOST;LISCOSMOD;
      518938.00000;"FCV";"0000198283";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;         117.00000;           0.00000;     1591209.00000;      302330.00000;     1893539.00000;"SI";"00009";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA910BLANC02";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4120.00000;        4902.80000;       24720.00000;       29417.00000;"06/10/2025";"06/10/2025";        9505.17585;        9505.17588;           0.00000;"C";       16480.00000;        4120.00000;     1663953.00000;"003";"";"";"10";0;"0002";"0003";       24720.00000;"";"OLEO OPACO BLANCO 1/4 GL";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"OLEO OPACO";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518938.00000;"FCV";"0000198283";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;         117.00000;           0.00000;     1591209.00000;      302330.00000;     1893539.00000;"SI";"00010";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA106BANAT01";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       14750.00000;       17552.50000;      118000.00000;      140420.00000;"06/10/2025";"06/10/2025";        8410.39944;        8440.63673;           0.00000;"C";       14750.00000;       14750.00000;     1663954.00000;"003";"";"";"10";0;"";"";      118000.00000;"";"BARNIZ MARINO NATURAL GL.";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518938.00000;"FCV";"0000198283";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;         117.00000;           0.00000;     1591209.00000;      302330.00000;     1893539.00000;"SI";"00011";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA106BANAT02";           2.00000;           0.25000;           3.00000;           3.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"04";        4640.00000;        5521.60000;       55680.00000;       66259.00000;"06/10/2025";"06/10/2025";       10252.43718;       10269.62069;           0.00000;"C";       18560.00000;        4640.00000;     1663955.00000;"003";"";"";"10";0;"";"";       55680.00000;"";"BARNIZ MARINO NATURAL 1/4";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518938.00000;"FCV";"0000198283";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;         117.00000;           0.00000;     1591209.00000;      302330.00000;     1893539.00000;"SI";"00012";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA103MADPLU1";           1.00000;           1.00000;          12.00000;          12.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"GL";       21750.00000;       25882.50000;      261000.00000;      310590.00000;"06/10/2025";"06/10/2025";       12241.53280;       12241.53281;           0.00000;"C";       21750.00000;       21750.00000;     1663956.00000;"003";"";"";"10";0;"0002";"0005";      261000.00000;"";"VITRIFICANTE DE MADERA VITROPLUS GL";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518938.00000;"FCV";"0000198283";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;         117.00000;           0.00000;     1591209.00000;      302330.00000;     1893539.00000;"SI";"00013";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA941CLIBL01";           1.00000;           1.00000;          10.00000;          10.00000;           0.00000;           0.00000;"GL";          10.00000;          10.00000;           0.00000;           0.00000;"GL";       17990.00000;       21408.10000;      179900.00000;      214081.00000;"06/10/2025";"06/10/2025";        6890.41631;        6692.87018;           0.00000;"C";       17990.00000;       17990.00000;     1663957.00000;"003";"";"";"10";0;"0001";"0002";      179900.00000;"";"ESMALTE AL AGUA CLINIC BLANCO GL.";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518940.00000;"FCV";"0000198284";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;          20.00000;           0.00000;      289800.00000;       55062.00000;      344862.00000;"SI";"00001";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA907GRIS001";           1.00000;           1.00000;          20.00000;          20.00000;           0.00000;           0.00000;"GL";          20.00000;          20.00000;           0.00000;           0.00000;"GL";       14490.00000;       17243.10000;      289800.00000;      344862.00000;"06/10/2025";"06/10/2025";        6778.58054;        6750.13777;           0.00000;"C";       14490.00000;       14490.00000;     1663959.00000;"003";"";"";"10";0;"0001";"";      289800.00000;"";"ZINC ACRYL GRIS GL.";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518954.00000;"FCV";"0000198285";"15252164-2";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           2.00000;           0.00000;       68742.00000;       13061.00000;       81803.00000;"SI";"00001";"004";"";"006";"DCG";0;"";"FPN";"";"PCA925BLAN056";           2.00000;           4.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           1.00000;           1.00000;           0.00000;           0.00000;"BD";       47832.00000;       56920.08000;       47832.00000;       56920.00000;"06/10/2025";"06/10/2025";        6581.09490;        6581.09490;           0.00000;"C";       11958.00000;       47832.00000;     1664002.00000;"003";"";"";"06";0;"0005";"0001";       47832.00000;"";"HIDRO COPPER BLANCO 4 GALONES";"";"PLANTA LAUTARO";"CLIENTE FABRICA";"FRANCO ANDRES PARRA JIRKAL";"PRODUCTOS TERMINADOS";"ANGEL GAJARDO";"CLIENTES NO HABITUALES";"";"PINTURAS FABRICACION PROPIA";"IMPERMEABILIZANTES Y SELLADORE";"FIBROPLUS";           0.00000;           0.00000;           0.00000;"";           0.00000;
      518954.00000;"FCV";"0000198285";"15252164-2";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           2.00000;           0.00000;       68742.00000;       13061.00000;       81803.00000;"SI";"00002";"004";"";"006";"DCG";0;"";"FPN";"";"PCA900BLOBR06";           2.00000;           4.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           1.00000;           1.00000;           0.00000;           0.00000;"BD";       20910.00000;       24882.90000;       20910.00000;       24883.00000;"06/10/2025";"06/10/2025";        3697.80617;        3697.80617;           0.00000;"C";        5227.50000;       20910.00000;     1664003.00000;"003";"";"";"06";0;"0001";"0001";       20910.00000;"";"LATEX BLANCO OBRA 4 GALONES";"";"PLANTA LAUTARO";"CLIENTE FABRICA";"FRANCO ANDRES PARRA JIRKAL";"PRODUCTOS TERMINADOS";"ANGEL GAJARDO";"CLIENTES NO HABITUALES";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"LATEX";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519021.00000;"FCV";"0000198286";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;          20.00000;           0.00000;      261100.00000;       49609.00000;      310709.00000;"SI";"00002";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA910BLANC02";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4120.00000;        4902.80000;       24720.00000;       29417.00000;"06/10/2025";"06/10/2025";        9456.10331;        9456.10332;           0.00000;"C";       16480.00000;        4120.00000;     1664217.00000;"003";"";"";"10";0;"0002";"0003";       24720.00000;"";"OLEO OPACO BLANCO 1/4 GL";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"OLEO OPACO";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519021.00000;"FCV";"0000198286";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;          20.00000;           0.00000;      261100.00000;       49609.00000;      310709.00000;"SI";"00003";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA941CLIBL01";           1.00000;           1.00000;           2.00000;           2.00000;           0.00000;           0.00000;"GL";           2.00000;           2.00000;           0.00000;           0.00000;"GL";       17990.00000;       21408.10000;       35980.00000;       42816.00000;"06/10/2025";"06/10/2025";        6805.77196;        6660.90480;           0.00000;"C";       17990.00000;       17990.00000;     1664218.00000;"003";"";"";"10";0;"0001";"0002";       35980.00000;"";"ESMALTE AL AGUA CLINIC BLANCO GL.";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519021.00000;"FCV";"0000198286";"76684861-3";"";"004";"06/10/2025";"05/12/2025";"YCF";"$";"N";         963.17000;          20.00000;           0.00000;      261100.00000;       49609.00000;      310709.00000;"SI";"00004";"004";"38";"006";"CLC";0;"";"FPN";"";"PCA926BLAN001";           1.00000;           1.00000;          12.00000;          12.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"GL";       16700.00000;       19873.00000;      200400.00000;      238476.00000;"06/10/2025";"06/10/2025";        9194.27140;        9194.27140;           0.00000;"C";       16700.00000;       16700.00000;     1664219.00000;"003";"";"";"10";0;"0002";"0001";      200400.00000;"";"OLEO BRILLANTE BLANCO GL.";"";"PLANTA LAUTARO";"CLAUDIO ANDRES LOPEZ CANALES";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"PINTURAS BARENDS SPA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"OLEOS BRILLANTE";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519027.00000;"FCV";"0000198287";"20133974-K";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           2.00000;       15622.00000;        2968.00000;       18590.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA103MADPLU2";           2.00000;           0.25000;           0.25000;           0.00000;           0.25000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"04";        9747.90000;       11600.00100;        9748.00000;       11600.00000;"06/10/2025";"06/10/2025";       13832.52165;       13832.52159;           0.00000;"C";       38992.00000;        9748.00000;     1664232.00000;"003";"";"";"03";0;"0002";"0005";        9748.00000;"2994724602";"VITRIFICANTE DE MADERA VITROPLUS 1/4";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"CAROLINA GONZALEZ CARVAJAL";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519027.00000;"FCV";"0000198287";"20133974-K";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           2.00000;       15622.00000;        2968.00000;       18590.00000;"SI";"00002";"006";"33";"007";"JNC";0;"";"SSN";"";"ZZFLETE";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"UN";           1.00000;           0.00000;           1.00000;           0.00000;"UN";        5873.95000;        6990.00100;        5874.00000;        6990.00000;"06/10/2025";"06/10/2025";           0.00000;           0.00000;           0.00000;"C";        5874.00000;        5874.00000;     1664233.00000;"008";"";"";"03";0;"";"";        5874.00000;"2994724602";"FLETE";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"CAROLINA GONZALEZ CARVAJAL";"DIGITAL";"";"GASTOS Y SERVICIOS";"";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519028.00000;"FCV";"0000198288";"16085846-K";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           1.00000;       21000.00000;        3990.00000;       24990.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA960ECOPBV1";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"GL";       21000.00000;       24990.00000;       21000.00000;       24990.00000;"06/10/2025";"06/10/2025";        6501.69585;        6501.69817;           0.00000;"C";       21000.00000;       21000.00000;     1664234.00000;"003";"";"";"03";0;"0001";"0002";       21000.00000;"2995435364";"ESMALTE AL GUA COPPER C/COBRE 960 BUENAS VIBRAS GL";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"FABIOLA DURAN TIFFI";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519029.00000;"FCV";"0000198289";"17400025-5";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           2.00000;       42000.00000;        7980.00000;       49980.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA960ECOPSM1";           1.00000;           1.00000;           2.00000;           0.00000;           2.00000;           0.00000;"GL";           2.00000;           0.00000;           2.00000;           0.00000;"GL";       21000.00000;       24990.00000;       42000.00000;       49980.00000;"06/10/2025";"06/10/2025";        6735.93516;        6735.93516;           0.00000;"C";       21000.00000;       21000.00000;     1664235.00000;"003";"";"";"03";0;"0001";"0002";       42000.00000;"2996122027";"ESMALTE AL AGUA COPPER C/COBRE 960 SUR MAGICO GL";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"JUANA CATRIN";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519030.00000;"FCV";"0000198290";"77019182-3";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           5.00000;       95454.00000;       18136.00000;      113590.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA113POLNOG1";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"GL";       22689.08000;       27000.00500;       22689.00000;       27000.00000;"06/10/2025";"06/10/2025";        8069.87015;        8068.46896;           0.00000;"C";       22689.00000;       22689.00000;     1664236.00000;"003";"";"";"03";0;"0002";"0005";       22689.00000;"2996205314";"STAIN POLIDECOR NOGAL GL";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"KAHUEL EXPEDICIONES Y SERVICIOS INTEGRALES SPA";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519030.00000;"FCV";"0000198290";"77019182-3";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           5.00000;       95454.00000;       18136.00000;      113590.00000;"SI";"00002";"006";"38";"007";"JNC";0;"";"FPN";"";"PCA921AZULCA1";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"GL";       21512.61000;       25600.00600;       21513.00000;       25600.00000;"06/10/2025";"06/10/2025";        5356.95503;        5356.95503;           0.00000;"C";       21513.00000;       21513.00000;     1664237.00000;"003";"";"";"03";0;"0005";"0001";       21513.00000;"2996205314";"FIBROCOPPER AZUL CANADA GL";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"KAHUEL EXPEDICIONES Y SERVICIOS INTEGRALES SPA";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"IMPERMEABILIZANTES Y SELLADORE";"FIBROPLUS";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519030.00000;"FCV";"0000198290";"77019182-3";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           5.00000;       95454.00000;       18136.00000;      113590.00000;"SI";"00003";"006";"38";"007";"JNC";0;"";"FPN";"";"PCA960COPPBL1";           1.00000;           1.00000;           2.00000;           0.00000;           2.00000;           0.00000;"GL";           2.00000;           0.00000;           2.00000;           0.00000;"GL";       20168.07000;       24000.00300;       40336.00000;       48000.00000;"06/10/2025";"06/10/2025";        6422.66105;        6422.66101;           0.00000;"C";       20168.00000;       20168.00000;     1664238.00000;"003";"";"";"03";0;"0001";"0002";       40336.00000;"2996205314";"ESMALTE AGUA COPPER C/COBRE 960 BLANCO GL.";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"KAHUEL EXPEDICIONES Y SERVICIOS INTEGRALES SPA";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519030.00000;"FCV";"0000198290";"77019182-3";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           5.00000;       95454.00000;       18136.00000;      113590.00000;"SI";"00004";"006";"38";"007";"JNC";0;"";"SSN";"";"ZZFLETE";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"UN";           1.00000;           0.00000;           1.00000;           0.00000;"UN";       10915.97000;       12990.00400;       10916.00000;       12990.00000;"06/10/2025";"06/10/2025";           0.00000;           0.00000;           0.00000;"C";       10916.00000;       10916.00000;     1664239.00000;"008";"";"";"03";0;"";"";       10916.00000;"2996205314";"FLETE";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"KAHUEL EXPEDICIONES Y SERVICIOS INTEGRALES SPA";"DIGITAL";"";"GASTOS Y SERVICIOS";"";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519031.00000;"FCV";"0000198291";"18155165-8";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           2.00000;       32765.00000;        6225.00000;       38990.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA113NEGRO01";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"GL";       22689.08000;       27000.00500;       22689.00000;       27000.00000;"06/10/2025";"06/10/2025";        7505.47260;        7505.47032;           0.00000;"C";       22689.00000;       22689.00000;     1664240.00000;"003";"";"";"03";0;"0002";"0005";       22689.00000;"2997185633";"STAIN POLIDECOR NEGRO GL.";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"FELIPE GONZALEZ CARRASCO";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519031.00000;"FCV";"0000198291";"18155165-8";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           2.00000;       32765.00000;        6225.00000;       38990.00000;"SI";"00002";"006";"38";"007";"JNC";0;"";"SSN";"";"ZZFLETE";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"UN";           1.00000;           0.00000;           1.00000;           0.00000;"UN";       10075.63000;       11990.00000;       10076.00000;       11990.00000;"06/10/2025";"06/10/2025";           0.00000;           0.00000;           0.00000;"C";       10076.00000;       10076.00000;     1664241.00000;"008";"";"";"03";0;"";"";       10076.00000;"2997185633";"FLETE";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"FELIPE GONZALEZ CARRASCO";"DIGITAL";"";"GASTOS Y SERVICIOS";"";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519032.00000;"FCV";"0000198292";"9541089-8";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           1.00000;       33185.00000;        6305.00000;       39490.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA103MADPLU1";           1.00000;           1.00000;           1.00000;           0.00000;           1.00000;           0.00000;"GL";           1.00000;           0.00000;           1.00000;           0.00000;"GL";       33184.87000;       39489.99500;       33185.00000;       39490.00000;"06/10/2025";"06/10/2025";       12241.53280;       12241.53281;           0.00000;"C";       33185.00000;       33185.00000;     1664242.00000;"003";"";"";"03";0;"0002";"0005";       33185.00000;"";"VITRIFICANTE DE MADERA VITROPLUS GL";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"PATRICIA BARRIGA";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519033.00000;"FCV";"0000198293";"15942445-6";"";"004";"06/10/2025";"06/10/2025";"FPJ";"$";"N";         963.17000;           0.00000;           3.00000;      221445.00000;       42075.00000;      263520.00000;"SI";"00001";"006";"10";"007";"JNC";0;"";"FPN";"";"PCA941CLIBL06";           2.00000;           4.00000;          12.00000;           0.00000;          12.00000;           0.00000;"GL";           3.00000;           0.00000;           3.00000;           0.00000;"BD";       73815.13000;       87840.00500;      221445.00000;      263520.00000;"06/10/2025";"06/10/2025";        5516.68246;        5516.58796;           0.00000;"C";       18453.75000;       73815.00000;     1664243.00000;"003";"";"";"03";0;"0001";"0002";      221445.00000;"3267";"ESMALTE AL AGUA CLINIC BLANCO 4 GALONES.";"";"PLANTA LAUTARO";"JORGE ANDRES NAHUELFIL CUADRA";"FRANCO ANDRES PARRA JIRKAL";"SANTIAGO";"JORGE VIDAL";"DIGITAL";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE AGUA";"ESMALTE AL AGUA";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519106.00000;"FCV";"0000198294";"77121235-2";"";"004";"07/10/2025";"07/10/2025";"YCF";"$";"N";         963.09000;           4.00000;           0.00000;       63960.00000;       12152.00000;       76112.00000;"SI";"00001";"004";"37";"006";"PSV";0;"";"FPN";"";"PCA108NEGR001";           1.00000;           1.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           4.00000;           4.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;       63960.00000;       76112.00000;"07/10/2025";"07/10/2025";        8337.02729;        8338.91618;           0.00000;"C";       15990.00000;       15990.00000;     1664476.00000;"003";"";"";"09";0;"0002";"";       63960.00000;"";"ESMALTE ANTICORROSIVO NEGRO GL";"";"PLANTA LAUTARO";"PABLO SOTO VERA";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"CONSTRUCCIONES LORNA MASSIEL BELTRAN E.I.R.L";"FABRICACION MODULAR";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519119.00000;"FCV";"0000198295";"76415442-8";"LAUTARO";"004";"07/10/2025";"06/12/2025";"YCF";"$";"N";         963.09000;          92.00000;           0.00000;      875940.00000;      166429.00000;     1042369.00000;"SI";"00001";"004";"37";"006";"PSV";0;"";"FPN";"";"PCA113POLPAR2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"07/10/2025";"07/10/2025";        9130.99180;        9130.99180;           0.00000;"C";       19400.00000;        4850.00000;     1664534.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"34855";"STAIN POLIDECOR PALO ROSA 1/4 GL";"";"PLANTA LAUTARO";"PABLO SOTO VERA";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"GARCES CASSANELLI LTDA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
